territorio,geocode,estado,ano,classe,valor_pixel,area_ha
"Araputanga",5101258,MT,2017,"Formação Campestre",12,3402.7927
"Araputanga",5101258,MT,2017,"Formação Florestal",3,17921.7354
"Araputanga",5101258,MT,2017,"Agricultura",18,814.5770
"Araputanga",5101258,MT,2017,"Rio, Lago e Oceano",33,120.2121
"Araputanga",5101258,MT,2017,"Silvicultura",9,109.7396
"Araputanga",5101258,MT,2017,"Outras Áreas não Vegetadas",25,162.8438
"Araputanga",5101258,MT,2017,"Campo Alagado e Área Pantanosa",11,176.0440
"Araputanga",5101258,MT,2017,"Mosaico de Usos",21,167.6628
"Araputanga",5101258,MT,2017,"Floresta Alagável",6,628.2927
"Araputanga",5101258,MT,2017,"Afloramento Rochoso",29,665.7637
"Araputanga",5101258,MT,2017,"Pastagem",15,112962.7873
"Araputanga",5101258,MT,2017,"Área Urbanizada",24,419.4840
"Araputanga",5101258,MT,2017,"Formação Savânica",4,26420.4958
"Araputanga",5101258,MT,2017,"Floresta",1,44970.5239
"Araputanga",5101258,MT,2017,"Vegetação Herbácea e Arbustiva",10,4244.6004
"Araputanga",5101258,MT,2017,"Agropecuária",14,114054.7667
"Araputanga",5101258,MT,2017,"Área não Vegetada",22,582.3278
"Araputanga",5101258,MT,2017,"Corpo D'Água",26,120.2121
"Araputanga",5101258,MT,2018,"Soja",39,194.2470
"Araputanga",5101258,MT,2018,"Outras Lavouras Temporárias",41,549.0273
"Araputanga",5101258,MT,2018,"Lavoura Temporária",19,743.2743
"Araputanga",5101258,MT,2018,"Formação Campestre",12,3408.6821
"Araputanga",5101258,MT,2018,"Formação Florestal",3,17937.7059
"Araputanga",5101258,MT,2018,"Agricultura",18,743.2743
"Araputanga",5101258,MT,2018,"Rio, Lago e Oceano",33,116.8492
"Araputanga",5101258,MT,2018,"Silvicultura",9,112.5780
"Araputanga",5101258,MT,2018,"Outras Áreas não Vegetadas",25,306.8058
"Araputanga",5101258,MT,2018,"Campo Alagado e Área Pantanosa",11,176.8918
"Araputanga",5101258,MT,2018,"Mosaico de Usos",21,156.6711
"Araputanga",5101258,MT,2018,"Floresta Alagável",6,652.8012
"Araputanga",5101258,MT,2018,"Afloramento Rochoso",29,666.1093
"Araputanga",5101258,MT,2018,"Pastagem",15,112768.5472
"Araputanga",5101258,MT,2018,"Área Urbanizada",24,421.3814
"Araputanga",5101258,MT,2018,"Formação Savânica",4,26504.1336
"Araputanga",5101258,MT,2018,"Floresta",1,45094.6407
"Araputanga",5101258,MT,2018,"Vegetação Herbácea e Arbustiva",10,4251.6832
"Araputanga",5101258,MT,2018,"Agropecuária",14,113781.0707
"Araputanga",5101258,MT,2018,"Área não Vegetada",22,728.1872
"Araputanga",5101258,MT,2018,"Corpo D'Água",26,116.8492
"Araputanga",5101258,MT,2019,"Soja",39,64.8908
"Araputanga",5101258,MT,2019,"Outras Lavouras Temporárias",41,641.3226
"Araputanga",5101258,MT,2019,"Lavoura Temporária",19,706.2134
"Araputanga",5101258,MT,2019,"Formação Campestre",12,3409.4560
"Araputanga",5101258,MT,2019,"Formação Florestal",3,17942.6125
"Araputanga",5101258,MT,2019,"Agricultura",18,706.2134
"Araputanga",5101258,MT,2019,"Rio, Lago e Oceano",33,118.6296
"Araputanga",5101258,MT,2019,"Silvicultura",9,111.8860
"Araputanga",5101258,MT,2019,"Outras Áreas não Vegetadas",25,283.0898
"Araputanga",5101258,MT,2019,"Campo Alagado e Área Pantanosa",11,173.8900
"Araputanga",5101258,MT,2019,"Mosaico de Usos",21,485.6385
"Araputanga",5101258,MT,2019,"Floresta Alagável",6,652.0178
"Araputanga",5101258,MT,2019,"Afloramento Rochoso",29,666.4546
"Araputanga",5101258,MT,2019,"Pastagem",15,112767.6303
"Araputanga",5101258,MT,2019,"Área Urbanizada",24,451.0478
"Araputanga",5101258,MT,2019,"Formação Savânica",4,26203.8647
"Araputanga",5101258,MT,2019,"Floresta",1,44798.4950
"Araputanga",5101258,MT,2019,"Vegetação Herbácea e Arbustiva",10,4249.8005
"Araputanga",5101258,MT,2019,"Agropecuária",14,114071.3682
"Araputanga",5101258,MT,2019,"Área não Vegetada",22,734.1376
"Araputanga",5101258,MT,2019,"Corpo D'Água",26,118.6296
"Araputanga",5101258,MT,2020,"Soja",39,58.9609
"Araputanga",5101258,MT,2020,"Outras Lavouras Temporárias",41,659.4374
"Araputanga",5101258,MT,2020,"Lavoura Temporária",19,718.3983
"Araputanga",5101258,MT,2020,"Formação Campestre",12,3417.7461
"Araputanga",5101258,MT,2020,"Formação Florestal",3,17938.4306
"Araputanga",5101258,MT,2020,"Agricultura",18,718.3983
"Araputanga",5101258,MT,2020,"Rio, Lago e Oceano",33,116.8561
"Araputanga",5101258,MT,2020,"Silvicultura",9,112.2315
"Araputanga",5101258,MT,2020,"Outras Áreas não Vegetadas",25,199.7588
"Araputanga",5101258,MT,2020,"Campo Alagado e Área Pantanosa",11,181.7057
"Araputanga",5101258,MT,2020,"Mosaico de Usos",21,580.8202
"Araputanga",5101258,MT,2020,"Floresta Alagável",6,679.4637
"Araputanga",5101258,MT,2020,"Afloramento Rochoso",29,666.9726
"Araputanga",5101258,MT,2020,"Pastagem",15,112800.0474
"Araputanga",5101258,MT,2020,"Área Urbanizada",24,457.2569
"Araputanga",5101258,MT,2020,"Formação Savânica",4,26102.7430
"Araputanga",5101258,MT,2020,"Floresta",1,44720.6373
"Araputanga",5101258,MT,2020,"Vegetação Herbácea e Arbustiva",10,4266.4244
"Araputanga",5101258,MT,2020,"Agropecuária",14,114211.4974
"Araputanga",5101258,MT,2020,"Área não Vegetada",22,657.0157
"Araputanga",5101258,MT,2020,"Corpo D'Água",26,116.8561
"Araputanga",5101258,MT,2021,"Soja",39,226.9320
"Araputanga",5101258,MT,2021,"Outras Lavouras Temporárias",41,491.4659
"Araputanga",5101258,MT,2021,"Lavoura Temporária",19,718.3978
"Araputanga",5101258,MT,2021,"Formação Campestre",12,3532.5620
"Araputanga",5101258,MT,2021,"Formação Florestal",3,17978.1140
"Araputanga",5101258,MT,2021,"Agricultura",18,718.3978
"Araputanga",5101258,MT,2021,"Rio, Lago e Oceano",33,116.5330
"Araputanga",5101258,MT,2021,"Silvicultura",9,123.4279
"Araputanga",5101258,MT,2021,"Outras Áreas não Vegetadas",25,175.1390
"Araputanga",5101258,MT,2021,"Campo Alagado e Área Pantanosa",11,173.9188
"Araputanga",5101258,MT,2021,"Mosaico de Usos",21,726.7218
"Araputanga",5101258,MT,2021,"Floresta Alagável",6,694.8692
"Araputanga",5101258,MT,2021,"Afloramento Rochoso",29,664.6403
"Araputanga",5101258,MT,2021,"Pastagem",15,112771.5956
"Araputanga",5101258,MT,2021,"Área Urbanizada",24,468.9860
"Araputanga",5101258,MT,2021,"Formação Savânica",4,25827.5255
"Araputanga",5101258,MT,2021,"Floresta",1,44500.5087
"Araputanga",5101258,MT,2021,"Vegetação Herbácea e Arbustiva",10,4371.1211
"Araputanga",5101258,MT,2021,"Agropecuária",14,114340.1431
"Araputanga",5101258,MT,2021,"Área não Vegetada",22,644.1250
"Araputanga",5101258,MT,2021,"Corpo D'Água",26,116.5330
"Araputanga",5101258,MT,2022,"Soja",39,227.5357
"Araputanga",5101258,MT,2022,"Outras Lavouras Temporárias",41,495.1738
"Araputanga",5101258,MT,2022,"Lavoura Temporária",19,722.7095
"Araputanga",5101258,MT,2022,"Formação Campestre",12,3533.5095
"Araputanga",5101258,MT,2022,"Formação Florestal",3,17779.9001
"Araputanga",5101258,MT,2022,"Agricultura",18,722.7095
"Araputanga",5101258,MT,2022,"Rio, Lago e Oceano",33,120.6666
"Araputanga",5101258,MT,2022,"Silvicultura",9,123.4279
"Araputanga",5101258,MT,2022,"Outras Áreas não Vegetadas",25,156.6435
"Araputanga",5101258,MT,2022,"Campo Alagado e Área Pantanosa",11,105.7046
"Araputanga",5101258,MT,2022,"Mosaico de Usos",21,713.2130
"Araputanga",5101258,MT,2022,"Floresta Alagável",6,617.1891
"Araputanga",5101258,MT,2022,"Afloramento Rochoso",29,660.4092
"Araputanga",5101258,MT,2022,"Pastagem",15,113076.1578
"Araputanga",5101258,MT,2022,"Área Urbanizada",24,472.5222
"Araputanga",5101258,MT,2022,"Formação Savânica",4,25890.3779
"Araputanga",5101258,MT,2022,"Floresta",1,44287.4671
"Araputanga",5101258,MT,2022,"Vegetação Herbácea e Arbustiva",10,4299.6233
"Araputanga",5101258,MT,2022,"Agropecuária",14,114635.5082
"Araputanga",5101258,MT,2022,"Área não Vegetada",22,629.1657
"Araputanga",5101258,MT,2022,"Corpo D'Água",26,120.6666
"Araputanga",5101258,MT,2023,"Soja",39,253.1584
"Araputanga",5101258,MT,2023,"Outras Lavouras Temporárias",41,497.5106
"Araputanga",5101258,MT,2023,"Lavoura Temporária",19,750.6690
"Araputanga",5101258,MT,2023,"Formação Campestre",12,3494.0548
"Araputanga",5101258,MT,2023,"Formação Florestal",3,16620.0164
"Araputanga",5101258,MT,2023,"Agricultura",18,750.6690
"Araputanga",5101258,MT,2023,"Rio, Lago e Oceano",33,145.1250
"Araputanga",5101258,MT,2023,"Silvicultura",9,123.4279
"Araputanga",5101258,MT,2023,"Outras Áreas não Vegetadas",25,176.9251
"Araputanga",5101258,MT,2023,"Campo Alagado e Área Pantanosa",11,73.5032
"Araputanga",5101258,MT,2023,"Mosaico de Usos",21,735.4213
"Araputanga",5101258,MT,2023,"Floresta Alagável",6,311.8417
"Araputanga",5101258,MT,2023,"Afloramento Rochoso",29,661.5037
"Araputanga",5101258,MT,2023,"Pastagem",15,114642.6110
"Araputanga",5101258,MT,2023,"Área Urbanizada",24,479.2491
"Araputanga",5101258,MT,2023,"Formação Savânica",4,25758.0827
"Araputanga",5101258,MT,2023,"Floresta",1,42689.9408
"Araputanga",5101258,MT,2023,"Vegetação Herbácea e Arbustiva",10,4229.0617
"Araputanga",5101258,MT,2023,"Agropecuária",14,116252.1291
"Araputanga",5101258,MT,2023,"Área não Vegetada",22,656.1743
"Araputanga",5101258,MT,2023,"Corpo D'Água",26,145.1250
"Araputanga",5101258,MT,2024,"Soja",39,253.4176
"Araputanga",5101258,MT,2024,"Algodão (beta)",62,4.2259
"Araputanga",5101258,MT,2024,"Outras Lavouras Temporárias",41,504.3334
"Araputanga",5101258,MT,2024,"Lavoura Temporária",19,761.9769
"Araputanga",5101258,MT,2024,"Formação Campestre",12,3342.0502
"Araputanga",5101258,MT,2024,"Formação Florestal",3,16588.8375
"Araputanga",5101258,MT,2024,"Agricultura",18,761.9769
"Araputanga",5101258,MT,2024,"Rio, Lago e Oceano",33,116.5719
"Araputanga",5101258,MT,2024,"Silvicultura",9,121.7889
"Araputanga",5101258,MT,2024,"Outras Áreas não Vegetadas",25,209.2907
"Araputanga",5101258,MT,2024,"Campo Alagado e Área Pantanosa",11,88.6544
"Araputanga",5101258,MT,2024,"Mosaico de Usos",21,802.3715
"Araputanga",5101258,MT,2024,"Floresta Alagável",6,311.7825
"Araputanga",5101258,MT,2024,"Afloramento Rochoso",29,670.3112
"Araputanga",5101258,MT,2024,"Pastagem",15,114681.9289
"Araputanga",5101258,MT,2024,"Área Urbanizada",24,485.1996
"Araputanga",5101258,MT,2024,"Formação Savânica",4,25791.6668
"Araputanga",5101258,MT,2024,"Floresta",1,42692.2867
"Araputanga",5101258,MT,2024,"Vegetação Herbácea e Arbustiva",10,4101.0158
"Araputanga",5101258,MT,2024,"Agropecuária",14,116368.0662
"Araputanga",5101258,MT,2024,"Área não Vegetada",22,694.4903
"Araputanga",5101258,MT,2024,"Corpo D'Água",26,116.5719
"Curvelândia",5103437,MT,1985,"Outras Lavouras Temporárias",41,13.0119
"Curvelândia",5103437,MT,1985,"Lavoura Temporária",19,13.0119
"Curvelândia",5103437,MT,1985,"Formação Campestre",12,1481.0435
"Curvelândia",5103437,MT,1985,"Formação Florestal",3,12742.0012
"Curvelândia",5103437,MT,1985,"Agricultura",18,13.0119
"Curvelândia",5103437,MT,1985,"Rio, Lago e Oceano",33,284.2432
"Curvelândia",5103437,MT,1985,"Outras Áreas não Vegetadas",25,199.8454
"Curvelândia",5103437,MT,1985,"Campo Alagado e Área Pantanosa",11,2076.2594
"Curvelândia",5103437,MT,1985,"Floresta Alagável",6,4847.9237
"Curvelândia",5103437,MT,1985,"Afloramento Rochoso",29,0.5170
"Curvelândia",5103437,MT,1985,"Pastagem",15,9405.9376
"Curvelândia",5103437,MT,1985,"Área Urbanizada",24,23.8710
"Curvelândia",5103437,MT,1985,"Formação Savânica",4,4645.1037
"Curvelândia",5103437,MT,1985,"Floresta",1,22235.0286
"Curvelândia",5103437,MT,1985,"Vegetação Herbácea e Arbustiva",10,3557.8199
"Curvelândia",5103437,MT,1985,"Agropecuária",14,9418.9495
"Curvelândia",5103437,MT,1985,"Área não Vegetada",22,223.7164
"Curvelândia",5103437,MT,1985,"Corpo D'Água",26,284.2432
"Curvelândia",5103437,MT,1986,"Outras Lavouras Temporárias",41,2.3268
"Curvelândia",5103437,MT,1986,"Lavoura Temporária",19,2.3268
"Curvelândia",5103437,MT,1986,"Formação Campestre",12,1502.5067
"Curvelândia",5103437,MT,1986,"Formação Florestal",3,12634.9223
"Curvelândia",5103437,MT,1986,"Agricultura",18,2.3268
"Curvelândia",5103437,MT,1986,"Rio, Lago e Oceano",33,318.4968
"Curvelândia",5103437,MT,1986,"Outras Áreas não Vegetadas",25,273.5247
"Curvelândia",5103437,MT,1986,"Campo Alagado e Área Pantanosa",11,1999.7031
"Curvelândia",5103437,MT,1986,"Floresta Alagável",6,4861.4898
"Curvelândia",5103437,MT,1986,"Afloramento Rochoso",29,0.5170
"Curvelândia",5103437,MT,1986,"Pastagem",15,9872.0634
"Curvelândia",5103437,MT,1986,"Área Urbanizada",24,24.9052
"Curvelândia",5103437,MT,1986,"Formação Savânica",4,4229.3880
"Curvelândia",5103437,MT,1986,"Floresta",1,21725.8001
"Curvelândia",5103437,MT,1986,"Vegetação Herbácea e Arbustiva",10,3502.7268
"Curvelândia",5103437,MT,1986,"Agropecuária",14,9874.3902
"Curvelândia",5103437,MT,1986,"Área não Vegetada",22,298.4299
"Curvelândia",5103437,MT,1986,"Corpo D'Água",26,318.4968
"Curvelândia",5103437,MT,1987,"Outras Lavouras Temporárias",41,25.0993
"Curvelândia",5103437,MT,1987,"Lavoura Temporária",19,25.0993
"Curvelândia",5103437,MT,1987,"Formação Campestre",12,1505.8450
"Curvelândia",5103437,MT,1987,"Formação Florestal",3,12125.1984
"Curvelândia",5103437,MT,1987,"Agricultura",18,25.0993
"Curvelândia",5103437,MT,1987,"Rio, Lago e Oceano",33,296.8396
"Curvelândia",5103437,MT,1987,"Outras Áreas não Vegetadas",25,274.2709
"Curvelândia",5103437,MT,1987,"Campo Alagado e Área Pantanosa",11,2018.6742
"Curvelândia",5103437,MT,1987,"Floresta Alagável",6,4709.6199
"Curvelândia",5103437,MT,1987,"Afloramento Rochoso",29,0.5170
"Curvelândia",5103437,MT,1987,"Pastagem",15,11031.6179
"Curvelândia",5103437,MT,1987,"Área Urbanizada",24,25.5947
"Curvelândia",5103437,MT,1987,"Formação Savânica",4,3706.9976
"Curvelândia",5103437,MT,1987,"Floresta",1,20541.8159
"Curvelândia",5103437,MT,1987,"Vegetação Herbácea e Arbustiva",10,3525.0362
"Curvelândia",5103437,MT,1987,"Agropecuária",14,11056.7173
"Curvelândia",5103437,MT,1987,"Área não Vegetada",22,299.8656
"Curvelândia",5103437,MT,1987,"Corpo D'Água",26,296.8396
"Curvelândia",5103437,MT,1988,"Outras Lavouras Temporárias",41,130.1255
"Curvelândia",5103437,MT,1988,"Lavoura Temporária",19,130.1255
"Curvelândia",5103437,MT,1988,"Formação Campestre",12,1452.2738
"Curvelândia",5103437,MT,1988,"Formação Florestal",3,11207.7745
"Curvelândia",5103437,MT,1988,"Agricultura",18,130.1255
"Curvelândia",5103437,MT,1988,"Rio, Lago e Oceano",33,336.6676
"Curvelândia",5103437,MT,1988,"Outras Áreas não Vegetadas",25,289.2702
"Curvelândia",5103437,MT,1988,"Campo Alagado e Área Pantanosa",11,2026.0483
"Curvelândia",5103437,MT,1988,"Floresta Alagável",6,4433.7472
"Curvelândia",5103437,MT,1988,"Afloramento Rochoso",29,0.5170
"Curvelândia",5103437,MT,1988,"Pastagem",15,12348.9968
"Curvelândia",5103437,MT,1988,"Área Urbanizada",24,27.4044
"Curvelândia",5103437,MT,1988,"Formação Savânica",4,3467.4492
"Curvelândia",5103437,MT,1988,"Floresta",1,19108.9709
"Curvelândia",5103437,MT,1988,"Vegetação Herbácea e Arbustiva",10,3478.8391
"Curvelândia",5103437,MT,1988,"Agropecuária",14,12479.1223
"Curvelândia",5103437,MT,1988,"Área não Vegetada",22,316.6746
"Curvelândia",5103437,MT,1988,"Corpo D'Água",26,336.6676
"Curvelândia",5103437,MT,1989,"Outras Lavouras Temporárias",41,71.8376
"Curvelândia",5103437,MT,1989,"Lavoura Temporária",19,71.8376
"Curvelândia",5103437,MT,1989,"Formação Campestre",12,1369.3815
"Curvelândia",5103437,MT,1989,"Formação Florestal",3,10283.9417
"Curvelândia",5103437,MT,1989,"Agricultura",18,71.8376
"Curvelândia",5103437,MT,1989,"Rio, Lago e Oceano",33,330.5423
"Curvelândia",5103437,MT,1989,"Outras Áreas não Vegetadas",25,318.4285
"Curvelândia",5103437,MT,1989,"Campo Alagado e Área Pantanosa",11,2089.8051
"Curvelândia",5103437,MT,1989,"Floresta Alagável",6,4352.9690
"Curvelândia",5103437,MT,1989,"Afloramento Rochoso",29,0.5170
"Curvelândia",5103437,MT,1989,"Pastagem",15,13696.0530
"Curvelândia",5103437,MT,1989,"Área Urbanizada",24,29.7313
"Curvelândia",5103437,MT,1989,"Formação Savânica",4,3175.0000
"Curvelândia",5103437,MT,1989,"Floresta",1,17811.9107
"Curvelândia",5103437,MT,1989,"Vegetação Herbácea e Arbustiva",10,3459.7036
"Curvelândia",5103437,MT,1989,"Agropecuária",14,13767.8907
"Curvelândia",5103437,MT,1989,"Área não Vegetada",22,348.1598
"Curvelândia",5103437,MT,1989,"Corpo D'Água",26,330.5423
"Curvelândia",5103437,MT,1990,"Outras Lavouras Temporárias",41,64.3844
"Curvelândia",5103437,MT,1990,"Lavoura Temporária",19,64.3844
"Curvelândia",5103437,MT,1990,"Formação Campestre",12,1451.4241
"Curvelândia",5103437,MT,1990,"Formação Florestal",3,9853.5276
"Curvelândia",5103437,MT,1990,"Agricultura",18,64.3844
"Curvelândia",5103437,MT,1990,"Rio, Lago e Oceano",33,347.7946
"Curvelândia",5103437,MT,1990,"Outras Áreas não Vegetadas",25,219.1382
"Curvelândia",5103437,MT,1990,"Campo Alagado e Área Pantanosa",11,2022.8399
"Curvelândia",5103437,MT,1990,"Floresta Alagável",6,4285.6898
"Curvelândia",5103437,MT,1990,"Afloramento Rochoso",29,0.5170
"Curvelândia",5103437,MT,1990,"Pastagem",15,14386.0730
"Curvelândia",5103437,MT,1990,"Área Urbanizada",24,32.1445
"Curvelândia",5103437,MT,1990,"Formação Savânica",4,3054.7601
"Curvelândia",5103437,MT,1990,"Floresta",1,17193.9775
"Curvelândia",5103437,MT,1990,"Vegetação Herbácea e Arbustiva",10,3474.7810
"Curvelândia",5103437,MT,1990,"Agropecuária",14,14450.4574
"Curvelândia",5103437,MT,1990,"Área não Vegetada",22,251.2827
"Curvelândia",5103437,MT,1990,"Corpo D'Água",26,347.7946
"Curvelândia",5103437,MT,1991,"Outras Lavouras Temporárias",41,51.1996
"Curvelândia",5103437,MT,1991,"Lavoura Temporária",19,51.1996
"Curvelândia",5103437,MT,1991,"Formação Campestre",12,1462.9357
"Curvelândia",5103437,MT,1991,"Formação Florestal",3,9197.9702
"Curvelândia",5103437,MT,1991,"Agricultura",18,51.1996
"Curvelândia",5103437,MT,1991,"Rio, Lago e Oceano",33,344.8884
"Curvelândia",5103437,MT,1991,"Outras Áreas não Vegetadas",25,230.3347
"Curvelândia",5103437,MT,1991,"Campo Alagado e Área Pantanosa",11,2011.4835
"Curvelândia",5103437,MT,1991,"Floresta Alagável",6,4196.9523
"Curvelândia",5103437,MT,1991,"Afloramento Rochoso",29,0.6032
"Curvelândia",5103437,MT,1991,"Pastagem",15,15494.4919
"Curvelândia",5103437,MT,1991,"Área Urbanizada",24,35.8503
"Curvelândia",5103437,MT,1991,"Formação Savânica",4,2691.9280
"Curvelândia",5103437,MT,1991,"Floresta",1,16086.8505
"Curvelândia",5103437,MT,1991,"Vegetação Herbácea e Arbustiva",10,3475.0223
"Curvelândia",5103437,MT,1991,"Agropecuária",14,15545.6914
"Curvelândia",5103437,MT,1991,"Área não Vegetada",22,266.1850
"Curvelândia",5103437,MT,1991,"Corpo D'Água",26,344.8884
"Curvelândia",5103437,MT,1992,"Outras Lavouras Temporárias",41,68.6078
"Curvelândia",5103437,MT,1992,"Lavoura Temporária",19,68.6078
"Curvelândia",5103437,MT,1992,"Formação Campestre",12,1612.1654
"Curvelândia",5103437,MT,1992,"Formação Florestal",3,8086.6254
"Curvelândia",5103437,MT,1992,"Agricultura",18,68.6078
"Curvelândia",5103437,MT,1992,"Rio, Lago e Oceano",33,350.5946
"Curvelândia",5103437,MT,1992,"Outras Áreas não Vegetadas",25,307.4691
"Curvelândia",5103437,MT,1992,"Campo Alagado e Área Pantanosa",11,2007.5200
"Curvelândia",5103437,MT,1992,"Floresta Alagável",6,4135.5697
"Curvelândia",5103437,MT,1992,"Afloramento Rochoso",29,0.5170
"Curvelândia",5103437,MT,1992,"Pastagem",15,16831.8078
"Curvelândia",5103437,MT,1992,"Área Urbanizada",24,46.3645
"Curvelândia",5103437,MT,1992,"Formação Savânica",4,2271.5688
"Curvelândia",5103437,MT,1992,"Floresta",1,14493.7639
"Curvelândia",5103437,MT,1992,"Vegetação Herbácea e Arbustiva",10,3620.2024
"Curvelândia",5103437,MT,1992,"Agropecuária",14,16900.4156
"Curvelândia",5103437,MT,1992,"Área não Vegetada",22,353.8336
"Curvelândia",5103437,MT,1992,"Corpo D'Água",26,350.5946
"Curvelândia",5103437,MT,1993,"Outras Lavouras Temporárias",41,110.1440
"Curvelândia",5103437,MT,1993,"Lavoura Temporária",19,110.1440
"Curvelândia",5103437,MT,1993,"Formação Campestre",12,1494.1724
"Curvelândia",5103437,MT,1993,"Formação Florestal",3,7246.4350
"Curvelândia",5103437,MT,1993,"Agricultura",18,110.1440
"Curvelândia",5103437,MT,1993,"Rio, Lago e Oceano",33,329.2294
"Curvelândia",5103437,MT,1993,"Outras Áreas não Vegetadas",25,277.4938
"Curvelândia",5103437,MT,1993,"Campo Alagado e Área Pantanosa",11,2051.9517
"Curvelândia",5103437,MT,1993,"Floresta Alagável",6,3975.9227
"Curvelândia",5103437,MT,1993,"Afloramento Rochoso",29,0.5170
"Curvelândia",5103437,MT,1993,"Pastagem",15,18232.9160
"Curvelândia",5103437,MT,1993,"Área Urbanizada",24,51.6216
"Curvelândia",5103437,MT,1993,"Formação Savânica",4,1948.4926
"Curvelândia",5103437,MT,1993,"Floresta",1,13170.8502
"Curvelândia",5103437,MT,1993,"Vegetação Herbácea e Arbustiva",10,3546.6410
"Curvelândia",5103437,MT,1993,"Agropecuária",14,18343.0600
"Curvelândia",5103437,MT,1993,"Área não Vegetada",22,329.1155
"Curvelândia",5103437,MT,1993,"Corpo D'Água",26,329.2294
"Curvelândia",5103437,MT,1994,"Outras Lavouras Temporárias",41,126.1713
"Curvelândia",5103437,MT,1994,"Lavoura Temporária",19,126.1713
"Curvelândia",5103437,MT,1994,"Formação Campestre",12,1501.0833
"Curvelândia",5103437,MT,1994,"Formação Florestal",3,6448.8221
"Curvelândia",5103437,MT,1994,"Agricultura",18,126.1713
"Curvelândia",5103437,MT,1994,"Rio, Lago e Oceano",33,325.6754
"Curvelândia",5103437,MT,1994,"Outras Áreas não Vegetadas",25,196.4857
"Curvelândia",5103437,MT,1994,"Campo Alagado e Área Pantanosa",11,2043.6982
"Curvelândia",5103437,MT,1994,"Floresta Alagável",6,3721.9652
"Curvelândia",5103437,MT,1994,"Afloramento Rochoso",29,0.5170
"Curvelândia",5103437,MT,1994,"Pastagem",15,19689.4730
"Curvelândia",5103437,MT,1994,"Área Urbanizada",24,60.6708
"Curvelândia",5103437,MT,1994,"Formação Savânica",4,1604.5064
"Curvelândia",5103437,MT,1994,"Floresta",1,11775.2938
"Curvelândia",5103437,MT,1994,"Vegetação Herbácea e Arbustiva",10,3545.2985
"Curvelândia",5103437,MT,1994,"Agropecuária",14,19815.6443
"Curvelândia",5103437,MT,1994,"Área não Vegetada",22,257.1565
"Curvelândia",5103437,MT,1994,"Corpo D'Água",26,325.6754
"Curvelândia",5103437,MT,1995,"Outras Lavouras Temporárias",41,97.3597
"Curvelândia",5103437,MT,1995,"Lavoura Temporária",19,97.3597
"Curvelândia",5103437,MT,1995,"Formação Campestre",12,1347.4156
"Curvelândia",5103437,MT,1995,"Formação Florestal",3,5817.7735
"Curvelândia",5103437,MT,1995,"Agricultura",18,97.3597
"Curvelândia",5103437,MT,1995,"Rio, Lago e Oceano",33,391.0205
"Curvelândia",5103437,MT,1995,"Silvicultura",9,43.5770
"Curvelândia",5103437,MT,1995,"Outras Áreas não Vegetadas",25,146.8510
"Curvelândia",5103437,MT,1995,"Campo Alagado e Área Pantanosa",11,2174.8054
"Curvelândia",5103437,MT,1995,"Floresta Alagável",6,3675.8486
"Curvelândia",5103437,MT,1995,"Afloramento Rochoso",29,0.5170
"Curvelândia",5103437,MT,1995,"Pastagem",15,20535.1654
"Curvelândia",5103437,MT,1995,"Área Urbanizada",24,70.3231
"Curvelândia",5103437,MT,1995,"Formação Savânica",4,1418.4116
"Curvelândia",5103437,MT,1995,"Floresta",1,10912.0337
"Curvelândia",5103437,MT,1995,"Vegetação Herbácea e Arbustiva",10,3522.7380
"Curvelândia",5103437,MT,1995,"Agropecuária",14,20676.1021
"Curvelândia",5103437,MT,1995,"Área não Vegetada",22,217.1741
"Curvelândia",5103437,MT,1995,"Corpo D'Água",26,391.0205
"Curvelândia",5103437,MT,1996,"Outras Lavouras Temporárias",41,99.3410
"Curvelândia",5103437,MT,1996,"Lavoura Temporária",19,99.3410
"Curvelândia",5103437,MT,1996,"Formação Campestre",12,1327.1830
"Curvelândia",5103437,MT,1996,"Formação Florestal",3,5140.0277
"Curvelândia",5103437,MT,1996,"Agricultura",18,99.3410
"Curvelândia",5103437,MT,1996,"Rio, Lago e Oceano",33,444.5862
"Curvelândia",5103437,MT,1996,"Silvicultura",9,46.7669
"Curvelândia",5103437,MT,1996,"Outras Áreas não Vegetadas",25,189.4284
"Curvelândia",5103437,MT,1996,"Campo Alagado e Área Pantanosa",11,2197.1015
"Curvelândia",5103437,MT,1996,"Floresta Alagável",6,3586.1748
"Curvelândia",5103437,MT,1996,"Afloramento Rochoso",29,0.5170
"Curvelândia",5103437,MT,1996,"Pastagem",15,21457.0542
"Curvelândia",5103437,MT,1996,"Área Urbanizada",24,73.5110
"Curvelândia",5103437,MT,1996,"Formação Savânica",4,1157.3769
"Curvelândia",5103437,MT,1996,"Floresta",1,9883.5794
"Curvelândia",5103437,MT,1996,"Vegetação Herbácea e Arbustiva",10,3524.8015
"Curvelândia",5103437,MT,1996,"Agropecuária",14,21603.1620
"Curvelândia",5103437,MT,1996,"Área não Vegetada",22,262.9393
"Curvelândia",5103437,MT,1996,"Corpo D'Água",26,444.5862
"Curvelândia",5103437,MT,1997,"Outras Lavouras Temporárias",41,67.5716
"Curvelândia",5103437,MT,1997,"Lavoura Temporária",19,67.5716
"Curvelândia",5103437,MT,1997,"Formação Campestre",12,1372.9784
"Curvelândia",5103437,MT,1997,"Formação Florestal",3,4688.8753
"Curvelândia",5103437,MT,1997,"Agricultura",18,67.5716
